src_ip,dst_ip,src_port,dst_port,protocol,packet_size,timestamp
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.474513
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.474534
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.474601
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.474633
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.474728
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.474755
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.477118
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.477118
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.477118
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.477118
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.477173
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.477223
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.477238
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.477724
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.477802
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.477802
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.477841
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.477896
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.477923
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.477935
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.487764
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.487764
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.487819
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.487873
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.487873
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.487905
13.107.137.11,10.52.21.225,443,2462,TCP,66,1773567970.487905
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.487918
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.487918
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.487949
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.488543
13.107.137.11,10.52.21.225,443,2462,TCP,66,1773567970.488543
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.488582
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.488640
13.107.137.11,10.52.21.225,443,2462,TCP,66,1773567970.488679
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.488693
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.488714
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.488744
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.488744
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.488744
10.52.21.225,13.107.137.11,2462,443,TCP,278,1773567970.488744
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.489905
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.490615
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.490615
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.490615
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.490680
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.490761
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.490793
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.490793
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.490793
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.490793
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.490793
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.490874
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.496483
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.496562
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.496647
10.52.21.225,149.154.171.5,42865,443,TCP,367,1773567970.610110
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.612039
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.612039
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.612107
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.612107
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.612107
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.612215
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.612215
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.612271
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.612271
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.612296
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.612296
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.612663
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.612687
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.612687
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.613455
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.613494
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.613494
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.613549
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.613562
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.613562
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.613684
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.613720
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.613782
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.613803
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.613850
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.613864
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.613957
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.613970
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.617315
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.617315
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.617315
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.617315
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.617315
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.617365
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.617365
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.617420
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.617420
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.617443
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.617443
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.617458
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.617470
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.617470
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.617977
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.618009
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.618740
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.618764
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.618833
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.618846
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.618919
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.618935
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.618935
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.619020
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.619031
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.619031
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.619136
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.619147
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.619232
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.619242
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.619242
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.622983
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.622983
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.622983
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.622983
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.622983
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.622983
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.623070
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623140
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623140
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623140
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623140
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623140
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623140
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623140
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623140
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623140
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623140
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.623659
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623677
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623677
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.623747
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623755
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.623854
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623864
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.623967
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.623988
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.624089
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.624109
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.624176
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.624193
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.627454
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.627569
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.627666
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.627696
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.627731
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.627731
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.627744
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.627770
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.627811
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.627870
13.107.137.11,10.52.21.225,443,2461,TCP,66,1773567970.627950
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.627966
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.629281
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.629332
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.629332
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.629385
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.629476
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.629490
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.629576
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.629725
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.629744
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.629744
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.629822
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.629836
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.632090
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.632138
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.632206
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.632206
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.632206
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.632206
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.632206
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.632237
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.632237
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.632237
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.632237
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.632237
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.632237
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.632723
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.632723
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.632862
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.632862
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.632862
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.632886
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.632912
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.632912
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.632943
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.632952
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.632994
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.633005
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.633096
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.633106
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.633106
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.635847
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.635887
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.635954
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.635967
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.635967
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.635990
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.635996
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.635996
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.635996
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.635996
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.636078
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.636086
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.636203
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.636232
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.636232
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.636232
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.636232
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.636232
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.636305
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.636319
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.640019
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.640082
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.640082
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.640165
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.640165
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.640165
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.640183
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.640183
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.640183
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.640183
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.640676
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.640720
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.641897
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.642001
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.642121
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.642158
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.642204
13.107.137.11,10.52.21.225,443,2464,TCP,66,1773567970.642204
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.642222
10.52.21.225,13.107.137.11,2464,443,TCP,1454,1773567970.642241
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.691688
13.107.137.11,10.52.21.225,443,2461,TCP,54,1773567970.691688
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.691688
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.691750
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.691750
10.52.21.225,13.107.137.11,2461,443,TCP,1454,1773567970.691805
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.692440
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.692440
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.692440
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.692490
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.692490
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.692490
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.692490
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.692490
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.693193
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.693259
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.693259
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.693350
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.693371
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.693406
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.693415
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.693515
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.693558
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.693558
13.107.137.11,10.52.21.225,443,2462,TCP,54,1773567970.693632
10.52.21.225,13.107.137.11,2462,443,TCP,1454,1773567970.693650
